user_id,stars,text,date
z8ENooSMnCCQfBVzkBAaSg,5,Just picked up my wife's Charger and it was done the right way thanks to Their persistence with the Insurance company. The car appears as it did prior to the damage. Highly recommend them.,2021-11-10 23:47:45
pKtnb9Nswv_FENpfEnE0Kw,3,Small but comfy..Just enough room for a good workout out and some family activities..I would rate the staff as half friendly half blah..A fav for this location would have to be the racquetball courts followed by the weight room..,2019-07-24 20:35:13
4HyI0RM7-w-mWzh8zuTLMA,1,"Food was mostly alright, I'll further address the food in a moment. The waiter took an hour to bring out the appetizers, then another hour to bring out the entrees. I don't blame him for the excruciating wait on the appetizers because they were hot so obviously he brought them out when they were done, but the entrees weren't as hot, so I don't know who to blame for that. 

Now the food. My pasta was fine, my mom liked her fish, but my sister literally couldn't get her fork through the redfish. It was like tough steak. How does that happen? How do you completely change what fish is? It was insane. Crazy.",2021-11-07 00:17:12
WGo1yZcJBNYNa7t50GsXeQ,5,"Yesterday about 3 pm I was on my way back to Tempe from Tucson with my 2 children when my car started smoking.  I made my way to the closest mechanic that was open on Saturday, praying that they would be able to take care of the problem. 

The guys who work at this location were literally an answer to my prayers--a total Godsend!!  I am so grateful for these guys.  Thank you, thank you, thank you so much!!!

They say that an honest mechanic is worth his weight in gold. I've got to tell you, these guys are totally platinum! They were incredibly honest and wonderfully skillful and they fixed the problem, also checking all of my fluids in addition  to everything else to make sure that I could get back home to Tempe safely in my car! 

The best part about it is this: the entire bill, even with as much time as they took making sure my car would run OK and as much they did to repair it, was only $18!!!

I was amazed!

The thing is that I didn't know what I was going to do when my car started breaking down.  We had checked out of our hotel and had nowhere to stay that night and knew no one in Tucson.  I didn't have a lot of money for costly repairs and didn't know what I was going to do.  I was really stuck and really at the mercy of whatever the mechanic would say.

It is a real testament to the character of the people who work at this location that they were so honest and so honorable.  I can't tell you how much it meant to me. I am so grateful to God for answering my prayers, and so grateful to these guys for being that answer and being there when I really needed them.

If you live near these guys, you have a fantastic and incredibly honest mechanic!! A++++++++",2012-08-06 04:22:47
4uukPEe-95HbrjwJ5FPqxg,2,"My husband arrived early Sunday morning and it was pretty empty. Only the booths were half full at the time and all the center tables were still empty. Anyways... It took 20 minutes to get water. The couple who came in 10 minutes after us had already gotten water and put their order in before we even got water. By that point, we knew what we wanted to order so as soon as we got our water we wanted to put in the order ASAP because we were starving. I ordered the stuffed french toast and my husband orders the biscuits & Gravy. Nothing came with a side of eggs and bacon or anything like that. Most places offer sides with your entree. You had to pay extra so we ordered the extra sides because we were hungry. The french toast was just two pieces of bread with a slab of cream cheese in the middle with a raspberry sauce. Not worth $10 by any means. Maybe if it was more than two pieces of bread and it included the sides it would have been worth $10. The sausage and eggs I got on the side tasted like they were frozen and thrown in a microwave. My husband got the biscuits and gravy and the plate was tiny and the biscuits were just small. We definitely overpaid for the quality and quantity of food we got. We left still hungry and ate right when we got home. Next time we will go somewhere else that serves a big breakfast.",2018-06-05 22:43:44
eRiN8bclHjx9kTAcwYB8mg,1,"SAVE YOUR MONEY!!! 

First time hiring a moving company and to say I'm less than impressed would be an understatement. Hiring the movers was painless, on and off the phone in 10 minutes, fine. 

Movers were scheduled for Saturday arriving between 9 and 10 am. Hourly rate is $150/hr for 2 movers at 3 hours minimum, first time mover so I didn't question it. 

10:15am of move day comes around and other than a confirmation email 4 days prior, nothing. No call confirming them being on the way, so I decided to call-8 times-- to see what was causing the delay. No answer, okay, weird. Their location is 5 minutes from my house, so I drive there to speak to someone in person. 1431 Ivy Hill Rd location listed in Google and THEIR WEBSITE isn't even Sunshine Movers!! The business there is Public Storage, when I walked inside they had no idea who Sunshine Movers were. 

I nearly broke my thumbs calling my bank to reverse my deposit with them, no issues on their end. 

2.5 hours later after the maximum arrival time I get a text from Jay from Sunshine, which I did not consent to being contacted via text and after the text I called back and after a less than satisfactory apology he tried to proceed with the moving services. HARD PASS as we had already hired another moving company last minute who sent 4 men (double the movers) for the same hourly price!! 

Save. Your. Money. 

Shop around before committing on a moving company, this is not the place you want to do business with.",2020-11-21 17:24:42
o93VW4xzD4ykCiIW89s1tA,5,"When we want a donut this is it! Full of flavor, never greasy and you can tell they make their own dough.  Jelly donut was really light.  Tons of flavor in the: chocolate iced chocolate cake donut, Dutch apple, apple crumb and the old fashioned.   They had many other options in the case.",2021-11-20 16:16:19
CuxRSup8GomoYa95S6tBwg,5,Very quaint atmosphere. The food is delicious. My favorite is the eggplant parmigiana. You  can go for a nice dinner or just enjoy and have a pizza (that is also delicious)! We've always had great service. It's a byob that is a plus also.,2018-06-17 13:02:33
Ce63JNKJgTmHoFgvvGnMYg,1,"I ran into them at a home show and they asked me to set up an Estimate with them, setting up the estimate took about 10 minutes which I should have taken as a sign.... They came out the next morning for the estimate arrived at 9am and did not leave until noon. The estimate for my 1500sqft roof was 21K. He then was willing to come down in cost after haggling and us to continue saying we could not afford it to ~13K if we agreed to it that day. The gentleman who came out made it seem like our roof was in terrible shape and needed to be replaced immediately. I had another 2 companies come out they said our roof still had 3-5 years left on it, there estimates were around 5K and included 40 year warranty on parts and 10 years on labor. 
2 weeks later they called me back offering they could better there last offer and would not mention it to me on the phone and claimed I needed to have a rep come out again.... 

This company seems like a MAJOR SCAM!",2016-03-10 20:24:23
WpiZKqGrBRES478O-yg8JA,5,I had the pleasure of working with Tony at Land Rover this week. I have never had such exceptional service at a car dealership. His follow through and integrity were above and beyond. Tony went out of his way to make purchasing my new car easy and worry less. Working with someone like him makes me confident that if I ever needed to ask a question down the road or had a problem - he would be there for me. I  can't say enough about my experience. I'm not one to rave and write reviews but he is with raving about. A top notch individual who values you more than just the sale. Exceptional is all I can say.,2014-06-05 07:28:17
tX3eGGvTHixvhdLqakVjyA,5,"We had a fabulous time here today! I was very confused at first entering the marketplace and saw the pizza place and the PA Soup & Seafood etc, (thought Hops/Scotch was a restaurant) sat down at Hops/Scotch and the most fabulous server ever-Christian-explained to us that they serve cocktails/beer but they can order food from anywhere in the marketplace. I had the pizza (fabulous) my mom LOVED LOVED LOVED her salmon sandwich and soup and my sister had a great burger. I loved my cocktail Half Shaft/Half Superman ? I think that's what it's called...had 2 so I'm not sure! All the staff there was great, will most definitely be back!!! Thanks for a great night!",2021-11-24 22:04:30
PN8-TSl9BZCfiFjfC1KDPg,4,"We are snowbirds from Michigan and spend four and a half months in Oro Valley.    All the Buzz Cafe is a favorite eating place for us; we stop there for lunch almost weekly.   I especially enjoy their club sandwich.  My husband enjoys their pork tenderloin sandwich or chicken sandwich and we love the choices of homemade bread.  We have gotten to know their wait staff who are very friendly and attentive.  The environment is bright and cheery!  Decor has a feel of "" love of old cars"".....and fortunately while we are enjoying the warm weather here Oro Valley,  they host a car show which my husband always attends.   The Highlands men's group repeatedly schedules their monthly breakfast at All The Buzz where park neighbors can laugh and enjoy a great morning meal together.",2015-04-12 21:17:00
nM5ahFjLxRpLId7OYEDyjQ,5,"I have been collecting for years. Have been to other coins shops, but not have a good experience with employees and owners. Tampa coin exchange has a great atmosphere. The owner, Tom, is very knowledgeable and Great attitude. Have been there a few times and never had a problem. Plus, he will take the time to explain everything. Great store.",2021-11-16 16:53:47
g3ir18jO44Lr2S9w4RitSQ,5,Went to a show and came for dinner before the meal was delicious and the service was great too. They had a couple larger parties but the kitchen and wait staff didn't miss a beat.,2021-11-29 04:07:18
nXDiSX_H0qg3DROq60v25g,5,"Rocks Auto Exchange has great people, good pricing, and most importantly good cars. The place is under new ownership and you can't ask for a better local dealer for your automotive needs. Give them a look next time you're shopping around!",2019-12-11 16:21:27
Ltn-FyXdf8F7GW0nRB6nyw,5,"Great food and amazing hospitality - award winning combo in my opinion! We went for my birthday dinner which I think will be my new tradition. 

Started with the bruschetta and eggplant appetizers (forgot to take a picture!). Perfect for two people to split. Our server brought out bread and complimentary balsamic carrots. The carrots are yummy. I think about them often since that meal.

We split two entrees: cavatelli served with lobster, shrimp and crabmeat in a rose sauce and the chicken marsala. Plenty of food to leave us both satirized, though next time I will only order one appetizer.

We ended the night with tiramisu and an espresso martini. 

The owner, hostess and staff were all amazing from start to finish. We felt welcomed from the moment we walked in. I cannot wait to return!",2021-11-29 21:36:01
op8PgFWB69d-Xt8L7H54bw,1,"Use someone else. Anyone else. $18,000 and nothing but delays, excuses, breaking their own countertops (now another few weeks, great!) and three days into the job they only JUST measured for the glass shower door. This was a ""two day install"". Btw it's almost September and we paid the $7,000 deposit in MAY. Please don't make our mistake. Call someone else.",2021-08-26 00:41:44
K-0ZwDLbqguV3Jzr33e1CQ,1,The other day was my third and final time I will ever try to go to this Burger King location only to get absolutely zero service at the drive through during their open hours. The employees need to get it together here! The company either needs to purge their staff and start fresh or start making their terrible employees do something other than smoke pot in the bathroom instead of running a simple drive through or whatever it is their doing in there instead of working. It's a wonder to me that this location is still in business. Awful.,2015-11-11 17:18:15
VZ86zuStcxleXgMNi7MNWg,5,"I've followed Billy to Spa 801 two years ago. I knew Billy was good, which is why I followed him. I really like Spa 801. It really hits the sweet spot for me between the budget places and the high price salons. All the folks I've met are friendly, the place is appealing and clean and the atmosphere is really nice without being stuffy or over the top. 

With COVID they have been great. They have clear safety procedures like checking in by phone and waiting in the car. There's hand sanitizer right by the door and the chairs are well spaced. Everyone wears masks and the cleaning is great. Wonderful place to go and Billy is fantastic. I always look forward to my haircut, and I never thought I would say that.",2020-07-28 01:21:57
US1yqypIj8RuF1XkN1Cleg,5,"Had a really good experience with Auto Enterprise yesterday.   Ron and Ray did a great job of making the buying experience clear and swift.  Ron was super helpful and worked hard to get me through the process quickly and easily.   Much appreciated, thanks guys.",2018-02-01 14:29:38
N-fMb0Av_iyyOJ23pFcSbA,2,"A real disappointment. 
The problem was the fact the restaurant is small and they squeezed too many tables into the space. We were given the worst in the place.  Should have walked out. Fool was I.

We booked a month in advance,  for a special dinner with special friends. 
We showed up on time and are led to what might as well have been a section of the kitchen itself. I was four feet from the order up! shelf. This is fine dining?

For two hours we're subjected to clanging dishes, waitstaff ass 2 feet fm our faces and one of my guests got grease splattered on his shoe... twice. 

The food is good, but it certainly should be for an a la carte price to 30-35 a plate plus $8-15 for every side and plus everything.  No dessert, no coffee, a $500 check. It was pretty God darn outrageous.",2021-12-05 05:49:59
n-XZ--b3PrrHFYoJfdrMlw,1,"Having many difficulties with this company.  Have emailed and left messages and no response.  They have such nice things, but I'm now cancelling an order for lack of attention and have declined the charges and have advise of same.  Wish they were a better option.",2019-09-10 20:27:24
sLhfcIyZombWnFZ5DuiNUg,5,"I have been here a few times for happy hour with some co-workers and usually would get their Irish nacho's or their wings, both amazing.  Decided to go with friends for dinner the other night.  Whenever a place has gnocchi on the menu I have to try it.  Best gnocchi dish I have ever had and will definitely be going back for.  If only they had a small portion to go with happy hour : )  

My friend's boyfriend had the steak medallions and had great things to say.  (He would usually cooks these amazing meals for us on Sunday nights at his home so his thumbs up meant a lot - thanks Jeff : )  I guess they have a new chef who used to be a high end restaurant in Chesterfield.  

Servers were attentive and friendly.  Great music on the patio.  Great Food.

5 stars and will be going back!",2014-08-17 16:46:22
Xv8qahj0djxu3pGbTI4cmg,1,"Please do not put a sign that says ""Jesus came back for bottom mimosas"" so disrespectful. Not funny at all",2019-04-24 13:31:27
SQCO10owZhuxusitJSa_ug,1,"I've never written a bad review before, but this place made me do it. Just the worst service ever! Avoid",2021-12-05 18:08:54
cEfRl3TTbTnpEB5UwOwKlw,4,Picked Up Alice In Chains Rainer Fog good release and their third as a revamped group Robert Duvall and Jerry Cantrell work good together!,2021-12-07 01:45:57
ADDAqMXhC_fz9b8S51ONhg,1,Well i was going to this place for breakfast for a few months straight. Last week i went in for a sesame bagel i didn't check my order and they gave me the wrong bagel and they added more money to the tip i gave them. Be careful. I've tried 6 times to get in touch with management or ownership with Zero response.  They have no idea why i'm calling so it shows they just don't care. Wont be back.,2021-02-21 23:45:07
j3X-vOFNaDsSq5rHNA984A,2,"I tried to order a steak tostada and I was told I have to order exactly the way the menu states, chickened, shredded beef, ground beef.  Had to ask for a tostado shell, 6oz,of steak and all the toppings on the side.  I go out to eat so I don't have to build my own food.  The owner needs to be a bit more flexible with the orders coming from her faithful clientele because eventually I will make my tostada at home. I still like the food and our waitress was great.",2021-12-07 18:35:12
jKkLNsx9FwrEjgunRaZUWQ,5,"Tucked in the corner of a plaza, Tacos Los Campesinos, didn't look like much, but it's a little gem in disguise. Considering that people don't want to work, which they have a sign at the door, the service was good. My boyfriend ordered two carne asada tacos and a barbacoa burrito. Both were delicious. The meat was very flavorful and you really didn't need to add any hot sauce or salsa verde. I ordered a carnitas sope and the menudo (extra limes). The only thing missing, in my opinion, was hominy in the menudo. Otherwise, everything was delicious.
Prices are fair and the restaurant is kept clean.",2021-12-07 20:18:23
ghSPMHrGrV8Ygjlbo2q0Bg,1,"Avoid at all costs!  They claim that I damaged the car I rented for 5 was. Always INSIST the rental clerk do a walk around with you and take pictures before leaving the lot.  When turning the car in do the same, make sure your check out clerk do a walk around and take your after pics BEFORE you check out and pay. Otherwise you may get a bill for damages that had to have been done on their lot. Totally unethical and then it is all but impossible to get in touch with them.  Bad reviews all the way around and have an 'F' rating with the BBB.",2016-08-31 23:27:44
sKuAxgo-w2CxxyJP0O971g,1,"This place smells like a cow pasture. Floor is gross, chair is gross, and barely any menus/ self checkout are working. One card reader. Should be inspected for health reasons.",2021-12-12 17:16:11
f5ZwU6AeIWZVfEcggs7bxA,5,"Ghosts of the French Quarter:
This is an excellent tour. The tour guide, Ty, was waiting for the attendees and was easy to find.  The tour started promptly at the specified time and  we talked and walked for a full 2 hours in the French Quarter as advertised.  I can't compliment the guide enough. She set up safety protocols in advance of starting, spoke loud enough to be heard above the fluctuating volume of the area, was very knowledgeable on the subject matter, combined education with story telling in a very informative and engaging manner.  The group size is kept small which is a huge advantage to the enjoyment of the tour.  We passed many other groups that were so large they straggled down the block and couldn't have possible heard their tour guide.  I would not hesitate to recommend this company.",2021-12-12 22:02:17
9BAVtP-0xq8NawJiT_K6Lg,1,Told me a straight cut and hem on a cotton dress would be $15 but ended up ringing me up for $25 when I went back to collect my dress. The alteration didn't look cleanly finished either. Dry cleaning is expensive too but at least the clothes came out clean. Just my personal experience that there are better dry cleaners in center city.,2021-12-12 21:54:42
EAdBcHQ8fukZP-UrwPUVCw,5,This lighting shop is wonderful. I received excellent customer service from my very first call all the way through to my final transactions. Everyone was so pleasant and went out of their way to help. Will definitely return when the need arises and recommend to friends. Such a pleasure to find this delightful shop. Thank you!,2019-03-29 17:38:40
D4eVxqcWuh4xjAz8kUguVg,5,"If any breakfast could be worth an hour wait this is it.  Go early, not just because you'll wait 60+ minutes to eat, but because you'll need a full day or walking around Nashville to burn off the 1,500 calories you're sure yo choke down while you're there.  Start with the bonuts -- little nuggets of fried dough with cake cream for hats and a berry compote for feet.  If you forget them -- get back on line and wait another 60+ minutes; they're worth it.  Then, get anything with a biscuit attached to it -- it doesn't really matter what.  I had the SEC and found it to be delicious.",2021-11-07 23:01:22
goFh5gRny_yE6a2l4xfdSw,5,"You are GREATLY MISSED.   I' was so sad when you returned my call on 7-26-20 and informed me that you had shut down on July 1st  2020. 
You guys were the best.  I'm hoping that you'll recover from this crazy time in the future.  
Me and a lot of people will be back as loyal customers.  Best wishes and thank you for the years of dedicated service Arizona.  Please overcome. Joe Tocco",2020-07-26 20:49:14
wYhzRrGfsmvVxTdBDbI2kg,5,"I'll admit it.   I didn't want to like Martha. I feared it was too trendy and hipster, basically everything I can't stand.  My wife and I are basically degenerate alcoholics and are tired of the local bars, so we somehow ventured over to Martha. 

First off, the manager, John, is sincerely the nicest guy I have ever met in my life.  He's everything you could want in a GM.  

The staff was totally attentive with zero pretensions.  Rare for Fishtown anymore.  The build out is awesome, it's unlike any bar around.  

They have an extensive beer selection.  The pickled veggies and hoagies were so good. Seriously, good. I need to get back there and eat again when I'm not half shot in the ass.  

All I'll say is, if you're tired of all the gastropub bullshit, just give Martha a shot.  I don't think you'll be disappointed",2016-08-29 14:06:22
V_j-mYsa8Xrn_KEw-ZbyUw,2,"EDIT: took a star off after our last experience. Saturday is understandingly busy but tonight was outrageous. The people who run this location need more training. My date and I were escorted to a table that was already full of people and we just stood there like deer in headlights.. went back to the hostess desk and no one knew what was going on or what table was actually clear or not. Eventually they found a table for us. But that's where hell began. Why would anyone seat a quiet couple shoved in a corner next to the most obnoxious group of college freshmen laughing screaming the entire time...  
can't speak for the food because I packed it to go to finish it at home in peace and quiet. And then lost my appetite all together... awful experience. No apology from the server. 


I have ""Duchess"" status at this particular location so I've been here MANY times and for the most part the food is excellent. Tonight's experience This time we were seated in the area outside the restaurant, and I don't mean the outdoor seating. But the tables that line the entrance to the mall. Yes, we were seated by the mall doors. To say this was insulting does not even begin to describe it. If I wanted to sit in a food court while listen to screaming children and other people running out of the mall shaking the ground I would have went there to eat. Instead I came to the Cheesecake Factory on a Saturday night for a restaurant experience. There is no music in this section, and the servers even seem to forget there are people that need to be waited on out here.",2017-04-16 01:47:08
ZMAZbnWSlKKwxh96A7lMrw,4,"This is a salad restaurant in the Fishtown neighborhood of Philadelphia. Definitely a higher end experience that justifies its cost. The flavors are phenomenal and the presentation is impeccable. We love the ambience inside outside actually, each of the little booths are heated. We ordered the steak which was cooked to perfection as well as a pasta dish and the octopus.",2021-11-08 23:57:18
TkQvq2fuLA5gcXN7AwZvCQ,5,"I came here at 1 a.m. and boy I was not disappointed! I got an awful awful burger and it was delicious! It came with a ton of fries and you will not leave disappointed or unsatisfied! The burger is huge. I'm a bit drunk writing this, but take my word for this, it is good and tasty! Come here for a good affordable burger and fries!!",2017-12-20 09:08:20
BAJR3AIvrxC0yTrr7M24EQ,5,"My wife and I love this place! Whenever we're in Meridian, you can just about bet we'll be stopping at MoMo's. We love everything about this place - the food is delicious AND healthy, you get a lot of food for a really good price, and the staff is awesome and incredibly friendly. We both usually get the Combo Confession, with either pork or turkey meatballs and the Makhani meatballs. I should try something else at some point, but the Momos and meatballs are just so good, I can't give them up! Plus, yesterday we found out they added a smaller version of the combo to the menu, which is nice if you're not quite hungry enough to polish off the full. Rajah also offered to let us try some incredibly delicious mango tea that it sounds like they're thinking of adding to the menu - definitely hope they do, it was so good!

Stop by this place, you won't be disappointed!!",2013-01-20 15:14:51
rGj_xGwzFwP8W2RydA5xAQ,5,"One of the best community theatres in Tampa Bay. Loved working with them as an actor and seeing shows as a spectator. They are always top notch and a great value. I will echo what others said, there isn't a bad seat in the venue...and add that you should get your tickets to shows quickly, as they consisently sell-out the theatre with a capacity of just under 200 seats.",2017-11-20 00:23:13
H9AGj0t3ghPaHug0Ri3kOQ,1,"I went in to purchase a comfortable therapeutic living room recliner. I went to Sprintz because they had a great selection to choose from. I found the chair I wanted priced at $4000 on sale for $2299. I was lead to another chair by the sales associate talking about how great this chair was and that she had sold hundreds of these and never had any complaint. It did feel comfortable but seemed the foam in the cushions back and head were too soft and might be subject to detoriating quickly. The associate said I could just take it to an upholstery shop and have extra foam added.... Strange answer for this high end $3300 chair. I ended up placing an order after more discussion of how perfect and never one complaint after a few hundred sales on this item. I came home and started researching the chair and found many horrible reviews. I was astonished! I texted the sales associate that I wanted to cancel the order. I received the same sales pitch, finally agreed to change over to the first chair I liked but I said no, I want the order cancelled. I called my credit card company and they said we will do a 3 way call on Monday and insure this is credited back. My credit card was charged before I could drive home. It was credited back and I researched the so called $4000.00 chair they had on sale for $2299. Shocked again! I purchased the identical IMG chair on line for $1449.00 OTD delivered with white glove set up free. Their sale price was over retail. BUYER BEWARE!",2016-11-20 15:26:57
_OrjcsJeULulydwfmogeFA,1,"Horrible Horrible Customer Service from Jamie Smith!!!

Decided to make a reservation online today through their website which they direct you to when you call in and the website takes you to Open-table. Open-table stated ""sorry this restaurant isn't available to reserve on open table""(see attached pic) I then decided to give the location a call at 3pm and I spoke with Jamie Smith. I informed her that I was trying to make a reservation and the site wasn't working so I'm calling in. She right away stated that ""well we have blocked off reservation after 5pm"" in such a nasty attitude. I stated that the site didn't give you the option to choose a time it just stated that the location wasn't taking reservations. She repeated to me that she was trying it on her tablet and that it was working on Yelp. I stated that your site directs you to Open-table so I'm not sure why I would be on Yelp doing this. She then said ""well ma'am I have to go"" in a very rude manner as she misgendered me without even stating an apology. I am a military Sergant and never have I ever in my 10 years been told over the phone or in person that I sound like a female. I then asked to speak to a manger which she stated in fact she was the manger. I don't understand how calling in to make a reservation turned out so rudely from someone that's supposed to be a ""Manager"" and then she proceeded to dismiss me after misgendering me instead of simply apologizing and seeing what she could do to making my reservation. I have been to multiple drunken fish locations and never have I ever experienced service like this. Jamie Smith if that is your name, you disgraced your company in such a bad manner, showed zero leadership skills and should be ashamed of your actions. Myself or any of my friends or family members would never ever visit this location as long as you are there providing service such as this.",2021-09-18 20:34:51
FqV2jOqXPx2BBBV8Z4EaOQ,2,Beer wall is awesome and the selection was outstanding. I can't come back though. 8 $bones for a pint of self serve is too much,2021-12-18 15:45:22
kdUnqQGfvMqNTN2UyVjFwQ,5,"This is my favorite lunch spot! They have an awesome lunch special that is the perfect size sandwich and pho. This place is always busy when I come here and they are consistent with flavor and portion size. The staff is very friendly as well, and they do an amazing job cleaning off tables between customers.",2021-11-29 19:56:30
u5tV0NppC8URZH_nSNtPKg,1,"I'm sorry, but this Wendy's sucks. I don't know if they are understaffed or what, but it is not a good situation over there at all. Very rude lady working the drive thru was extremely rude when all my wife was trying to do was get a refund on her order, which was wrong. And it wasn't the first time they got our order wrong at this location. Never going back",2021-09-01 15:55:39
BpJygDyhzDf7Pw1Is_5zSA,5,"Still my favorite place to visit when I'm in Tucson .. I usually go with the surprise plate and have never been disappointed.. the current normal sucks because I wanted to sit indoors and I missed getting a hug!! 

Give them a shot you won't be disappointed!!",2020-07-03 03:02:05
q00FWrtDtEjIfqHVuNceLA,5,Every time I go there Josh is very pleasant and always does my hair the way I want it and I also want to say that the front desk is always pleasant especially Charlotte she is such a sweet girl so far the years that I've been there I haven't been disappointed with the salon to me Josh is a 10 wishing you all a merry Christmas and a happy new year,2021-12-23 16:38:26
8m-2VAFbpKWG558eL6Lw-w,5,"5 star review for branch manager Stephen Dietrich. Quick process, fair quote and Stephen was very knowledgeable and informative. Thank you!",2021-12-23 17:16:49
gOB-iWrhlHt5u_3ya_XI2w,5,Amazing service and the best Caesar salad we have ever had!! My food was amazing also our compliments to the chef!!!,2021-12-24 15:06:36
geR_ZygbQQ33JrjV1GG8ZQ,5,"This place is awesome! I've taken my phone to other places and have never been this satisfied. Recently I took it to a place called  cellairis in the meadowood mall...they completely jacked up my phone. When I brought it in to power up I got it fixed within an hour! Danny was very accommodating and very sweet. He even gave me paperwork to show cellairis what they did wrong and to try and get them to pay for the damages, He was even willing to talk to the manager and everything. I'm a ding dong and dropped it again within a week and Danny felt so bad because it was my birthday and I was having such a terrible day that he gave me 10% off and fixed one of my sensors for free. He saved me over $30! Talk about service and actually caring about customers. I will never go anywhere else. Thanks guys! Knowing me I will probably be back ;)",2015-03-12 01:20:59
W3KblWwOGsZNSJ_PcNXMWQ,4,"We ended up here late one night because our regular favourite donair shop nearby was only taking cash at the time. 
We had the donair pizza and the bacon cheeseburger pizza. Both were delicious and I was impressed with the soft crust, generous cheese to the edges and tasty toppings. It was also great cold the next day! 

We also ordered the cream cheese cinnamon sticks that were delicious and a lot bigger than I had expected! As we were leaving we discovered they had delivery and will definitely be back/order delivery in the near future!",2016-07-25 00:05:56
IoETYOu0l8eyFRRpoOK3EQ,5,"Couldn't have asked for a better experience.  The store manager at the time was a great guy named Frank.  He was detailed and thorough in explaining everything to me.  Made the process a lot easier for me. My storage unit was clean and ready for me to move stuff in the same day I signed up.

Would highly recommend this place to anyone in need of extra space.",2015-02-09 21:24:32
S_VUtqoT9eHYrcb4qTVdIw,5,"Placed an order over the phone and as soon as I got there the food was hot and ready so paid and left, When I came home the food was still hot and everything looked great but tasted even better! Awesome job hooters team!",2020-04-29 15:44:58
VnuarUnS6swdUL4h8eX4RA,1,"This place is absolutely terrible. Just ordered the Chicken Tikka, Chicken 65 and Garlic Naan. Everything was absolutely terrible. See photograph. Any review left that is positive about this place is a fake review.",2021-12-28 23:25:40
SmXlBcitAk6gGpa1fXyyGQ,5,"This is a fantastic and very rare shop run by old fashioned (which is the best kind) experts in clocks and watches.  We brought a clock bought at a flea market, which was kind of old and did not work.  It was fixed and ready for us in one week or less.  Also I accidentally ran a fairly expensive through the washing machine.  Husband took it there; the crystal was fogged up.  The store owner said he would do his best to clean it and dry it out, but it might still rust inside (he was very honest).  That was several months ago and the watch is running like new.  This shop is a GREAT find!  I'm so glad I am lucky enough to live near such a wonderful clock and watch repair shop!",2018-04-30 23:19:24
SKJpOreXKa1PRpvSKjzMng,2,"We headed to Charlies tonight for a last minute steak fix because I forgot I was in charge of dinner.  Easy to get in for Thursday at 7:30.

The staff were all very nice.  Not too formal and very attentive.  Our waiter was extremely attentive and made sure no drinks went empty throughout the entire dinner. As others have mentioned, there is not a menu.  The waiter recites it, and it's pretty simple.  There is only one app, the onion rings.  Of course get them.  Onion rings were pretty tasty.  Huge pile and easy to munch on.  Seasoned well.  They were a shoe-string type which I enjoy compared to the thickies. These onion rings are pretty darn good.  4/5.  In the end, they are just onion rings.  

I got a wedge salad with homemade blue cheese dressing.  Not great.  I usually enjoy a good wedge, but I was underwhelmed.  Lettuce was chilled and served with a fat tomato.  My thought was, ""meh.""  I ate about half.  2/5.

I had the ribeye medium rare, and it came out sizzling.  Charlie's definitely serves the sizzle with the steak. These steaks are more buttery than salty.  Unfortunately, I belong to the salty camp when it comes to beef.  Another issue was the marbling, little too much for a ribeye.  Meat was on the tough side, which translates into a chewy wad with ribeyes.  I continually salted my steak, but that's just me.  

Overall, I will not repeat Charlie's.  There just isn't enough charm for the level of steaks they're serving.",2017-03-31 02:24:00
F95XTfsxzBHpjvsb_zAW4A,1,"Went there a few years ago for a Brazilian, Now keep in mind id been getting Brazilians for years. I couldn't even let them finish because it was painful and skin was coming off. Now why am I reviewing them now if this service was years ago? Well they literally won't stop contacting me, emailing me, even though I've asked to be removed. Every time I get an email from them I remember the horrible experience I had there. Just got an email from them after unsubscribing awhile ago, asking them to write me a review. No i do not recommend and STOP CONTACTING PEOPLE WHO ASK YOU NOT TO",2020-09-10 22:25:17
KZY20h8BkwQoDLq9x2rdgQ,1,"This place is always dirty and the staff is super rude.  It's way more expensive than BounceU, which is always excellent.",2022-01-02 20:32:49
m-cM4C61m6d3iusOS9X1pA,5,"I first came here two weeks ago for my boyfriends birthday. The hosts were super nice, as well as our waiter. The waiter explained everything in the menu and how things were made which was pretty awesome. Bonus for knowing his stuff!

We went with the chefs menu and we chose the 10 day smoked ribs. The first dish that came out was an assortment of spreads that went along with some crisps and bread. Super delicious. My favorite was the duck blood spread! I love how they gave us a sneak peak of the ribs before the cut it and served it to us. The anticipation of waiting really made the rib worth it! It was so good that I forgot to get a picture of it. 

The dessert was also one of my favorite. From the chefs menu, they came out with a bacon and cream dessert. Looks nothing special from the presentation of the dessert but once you eat it, you will want more. Settle crunches of bits of bacon and super nice a creamy. They also gave a complimentary cake for my boyfriends birthday. I forgot what kind of cake it was because I mostly ate the bacon and cream dessert. 

The service and the food here is definitely worth a try. I loved the decor of the place as well and I will definitely come back here again.",2018-07-01 13:27:22
vlx1Vn0txmphKLtpK3L52w,3,"Ahhhh Target. You are a necessary evil, only a shade brighter than your cousin- Wal-Mart. 

This Target is a split plan with groceries, seasonal, electronics and men's clothing upstairs and womens and more pharmacy-esque down the ever broken escalator. 

I navigate this store by parking in the deck then heading straight down to the paper-products/deodorant/laundry stuff on the first floor. It's easier to grab a basket and get the big stuff out of the way first, then I can take my time in the seasonal aisle and maybe pick up some boxed wine on my way to check out. It's soooo much easier to check out on the second floor. 

Then voila! I'm closer to my car! 

The customer service here is forgettable, but they get points because they seem to always be well stocked.",2015-06-06 02:24:09
